36,User,محمد شعيب,محمد شعیب,2018-07-01 00:00:00,2018-07-01 00:00:00
37,Request,mastiBot 1,MastiBot,2018-07-01 00:00:00,2018-07-01 00:00:00
38,Request,MsynBot 1,MsynBot,2018-07-01 00:00:00,2018-07-01 00:00:00
39,Request,SaschaBot 1,SaschaBot,2018-07-01 00:00:00,2018-07-01 00:00:00
40,Request,PoliticianBot 1,PoliticianBot,2018-07-01 00:00:00,2018-07-01 00:00:00
41,Request,AlessioBot 1,AlessioBot,2018-07-01 00:00:00,2018-07-01 00:00:00
42,Request,MilanBot 1,MilanBot,2018-07-01 00:00:00,2018-07-01 00:00:00
43,Request,Research Bot 1,Research Bot,2018-07-01 00:00:00,2018-07-01 00:00:00
44,Request,UreomiczBot 1,UreomiczBot,2018-07-01 00:00:00,2018-07-01 00:00:00
45,Request,Shyde 1,Shyde,2018-07-01 00:00:00,2018-07-01 00:00:00

1,2013-04-01,2018-07-01 00:00:00,2018-07-01 00:00:00
2,2014-04-01,2018-07-01 00:00:00,2018-07-01 00:00:00
3,2015-04-01,2018-07-01 00:00:00,2018-07-01 00:00:00
4,2016-04-01,2018-07-01 00:00:00,2018-07-01 00:00:00
5,2017-04-01,2018-07-01 00:00:00,2018-07-01 00:00:00
6,2018-04-01,2018-07-01 00:00:00,2018-07-01 00:00:00
7,2013-08-01,2018-07-01 00:00:00,2018-07-01 00:00:00
8,2014-08-01,2018-07-01 00:00:00,2018-07-01 00:00:00
9,2015-08-01,2018-07-01 00:00:00,2018-07-01 00:00:00
10,2016-08-01,2018-07-01 00:00:00,2018-07-01 00:00:00
11,2017-08-01,2018-07-01 00:00:00,2018-07-01 00:00:00
12,2012-12-01,2018-07-01 00:00:00,2018-07-01 00:00:00
13,2013-12-01,2018-07-01 00:00:00,2018-07-01 00:00:00
14,2014-12-01,2018-07-01 00:00:00,2018-07-01 00:00:00
15,2015-12-01,2018-07-01 00:00:00,2018-07-01 00:00:00
16,2016-12-01,2018-07-01 00:00:00,2018-07-01 00:00:00
17,2017-12-01,2018-07-01 00:00:00,2018-07-01 00:00:00
18,2013-02-01,2018-07-01 00:00:00,2018-07-01 00:00:00
19,2014-02-01,2018-07-01 00:00:00,2018-07-01 00:00:00
20,2015-02-01,2018-07-01 00:00:00,2018-07-01 00:00:00
21,2016-02-01,2018-07-01 00:00:00,2018-07-01 00:00:00
22,2017-02-01,2018-07-01 00:00:00,2018-07-01 00:00:00
23,2018-02-01,2018-07-01 00:00:00,2018-07-01 00:00:00
24,2013-01-01,2018-07-01 00:00:00,2018-07-01 00:00:00
25,2014-01-01,2018-07-01 00:00:00,2018-07-01 00:00:00
26,2015-01-01,2018-07-01 00:00:00,2018-07-01 00:00:00
27,2016-01-01,2018-07-01 00:00:00,2018-07-01 00:00:00
28,2017-01-01,2018-07-01 00:00:00,2018-07-01 00:00:00
29,2018-01-01,2018-07-01 00:00:00,2018-07-01 00:00:00
30,2013-07-01,2018-07-01 00:00:00,2018-07-01 00:00:00
31,2014-07-01,2018-07-01 00:00:00,2018-07-01 00:00:00
32,2015-07-01,2018-07-01 00:00:00,2018-07-01 00:00:00
33,2016-07-01,2018-07-01 00:00:00,2018-07-01 00:00:00
34,2017-07-01,2018-07-01 00:00:00,2018-07-01 00:00:00
35,2013-06-01,2018-07-01 00:00:00,2018-07-01 00:00:00
36,2014-06-01,2018-07-01 00:00:00,2018-07-01 00:00:00
37,2015-06-01,2018-07-01 00:00:00,2018-07-01 00:00:00
38,2016-06-01,2018-07-01 00:00:00,2018-07-01 00:00:00
39,2017-06-01,2018-07-01 00:00:00,2018-07-01 00:00:00
40,2018-06-01,2018-07-01 00:00:00,2018-07-01 00:00:00
41,2013-03-01,2018-07-01 00:00:00,2018-07-01 00:00:00
42,2014-03-01,2018-07-01 00:00:00,2018-07-01 00:00:00
43,2015-03-01,2018-07-01 00:00:00,2018-07-01 00:00:00
44,2016-03-01,2018-07-01 00:00:00,2018-07-01 00:00:00
45,2017-03-01,2018-07-01 00:00:00,2018-07-01 00:00:00
46,2018-03-01,2018-07-01 00:00:00,2018-07-01 00:00:00
47,2013-05-01,2018-07-01 00:00:00,2018-07-01 00:00:00
48,2014-05-01,2018-07-01 00:00:00,2018-07-01 00:00:00
49,2015-05-01,2018-07-01 00:00:00,2018-07-01 00:00:00
50,2016-05-01,2018-07-01 00:00:00,2018-07-01 00:00:00
51,2017-05-01,2018-07-01 00:00:00,2018-07-01 00:00:00
52,2018-05-01,2018-07-01 00:00:00,2018-07-01 00:00:00
53,2012-11-01,2018-07-01 00:00:00,2018-07-01 00:00:00
54,2013-11-01,2018-07-01 00:00:00,2018-07-01 00:00:00
55,2014-11-01,2018-07-01 00:00:00,2018-07-01 00:00:00
56,2015-11-01,2018-07-01 00:00:00,2018-07-01 00:00:00
57,2016-11-01,2018-07-01 00:00:00,2018-07-01 00:00:00
58,2017-11-01,2018-07-01 00:00:00,2018-07-01 00:00:00
59,2013-10-01,2018-07-01 00:00:00,2018-07-01 00:00:00
60,2014-10-01,2018-07-01 00:00:00,2018-07-01 00:00:00
61,2015-10-01,2018-07-01 00:00:00,2018-07-01 00:00:00
62,2016-10-01,2018-07-01 00:00:00,2018-07-01 00:00:00
63,2017-10-01,2018-07-01 00:00:00,2018-07-01 00:00:00
64,2013-09-01,2018-07-01 00:00:00,2018-07-01 00:00:00
65,2014-09-01,2018-07-01 00:00:00,2018-07-01 00:00:00
66,2015-09-01,2018-07-01 00:00:00,2018-07-01 00:00:00
67,2016-09-01,2018-07-01 00:00:00,2018-07-01 00:00:00
68,2017-09-01,2018-07-01 00:00:00,2018-07-01 00:00:00

710,705,2012-11-13 03:29:25,2018-07-01 00:00:00,2018-07-01 00:00:00
711,705,2013-02-20 07:49:05,2018-07-01 00:00:00,2018-07-01 00:00:00
710,702,2012-11-15 00:44:26,2018-07-01 00:00:00,2018-07-01 00:00:00
712,702,2012-11-18 17:14:38,2018-07-01 00:00:00,2018-07-01 00:00:00
712,702,2012-11-24 14:16:07,2018-07-01 00:00:00,2018-07-01 00:00:00
713,702,2012-11-24 15:25:23,2018-07-01 00:00:00,2018-07-01 00:00:00
714,702,2012-11-25 03:46:40,2018-07-01 00:00:00,2018-07-01 00:00:00
710,702,2012-11-25 04:34:42,2018-07-01 00:00:00,2018-07-01 00:00:00
711,702,2013-02-20 06:08:43,2018-07-01 00:00:00,2018-07-01 00:00:00
715,702,2017-11-26 15:54:02,2018-07-01 00:00:00,2018-07-01 00:00:00
710,709,2012-11-15 22:46:51,2018-07-01 00:00:00,2018-07-01 00:00:00
716,709,2012-11-18 15:42:33,2018-07-01 00:00:00,2018-07-01 00:00:00
717,709,2012-11-19 18:25:03,2018-07-01 00:00:00,2018-07-01 00:00:00
718,709,2012-11-20 11:11:32,2018-07-01 00:00:00,2018-07-01 00:00:00
719,709,2012-11-21 02:27:51,2018-07-01 00:00:00,2018-07-01 00:00:00
720,709,2012-11-22 10:58:55,2018-07-01 00:00:00,2018-07-01 00:00:00
720,709,2012-11-22 11:01:42,2018-07-01 00:00:00,2018-07-01 00:00:00
721,709,2012-11-23 02:11:59,2018-07-01 00:00:00,2018-07-01 00:00:00
721,709,2012-11-23 07:47:59,2018-07-01 00:00:00,2018-07-01 00:00:00
714,709,2012-11-25 17:20:24,2018-07-01 00:00:00,2018-07-01 00:00:00
714,709,2012-11-25 17:20:43,2018-07-01 00:00:00,2018-07-01 00:00:00
722,709,2012-12-01 13:12:42,2018-07-01 00:00:00,2018-07-01 00:00:00
712,709,2012-12-01 18:14:50,2018-07-01 00:00:00,2018-07-01 00:00:00
712,709,2012-12-01 18:15:32,2018-07-01 00:00:00,2018-07-01 00:00:00
714,709,2012-12-07 01:16:30,2018-07-01 00:00:00,2018-07-01 00:00:00
721,709,2012-12-07 08:06:57,2018-07-01 00:00:00,2018-07-01 00:00:00
721,709,2012-12-07 08:17:42,2018-07-01 00:00:00,2018-07-01 00:00:00
714,709,2012-12-07 15:43:41,2018-07-01 00:00:00,2018-07-01 00:00:00
723,709,2012-12-07 15:50:52,2018-07-01 00:00:00,2018-07-01 00:00:00
724,709,2012-12-07 15:52:51,2018-07-01 00:00:00,2018-07-01 00:00:00
721,709,2012-12-10 06:38:14,2018-07-01 00:00:00,2018-07-01 00:00:00
714,709,2012-12-19 01:38:16,2018-07-01 00:00:00,2018-07-01 00:00:00
710,709,2012-12-19 01:54:30,2018-07-01 00:00:00,2018-07-01 00:00:00
711,709,2013-02-20 06:14:08,2018-07-01 00:00:00,2018-07-01 00:00:00
725,709,2013-10-03 06:53:41,2018-07-01 00:00:00,2018-07-01 00:00:00
715,709,2017-11-26 15:54:08,2018-07-01 00:00:00,2018-07-01 00:00:00
726,707,2012-11-16 00:10:45,2018-07-01 00:00:00,2018-07-01 00:00:00
710,707,2012-11-16 01:52:31,2018-07-01 00:00:00,2018-07-01 00:00:00
712,707,2012-11-24 14:01:27,2018-07-01 00:00:00,2018-07-01 00:00:00
714,707,2012-11-25 03:52:38,2018-07-01 00:00:00,2018-07-01 00:00:00
710,707,2012-11-25 04:36:13,2018-07-01 00:00:00,2018-07-01 00:00:00
711,707,2013-02-20 07:50:57,2018-07-01 00:00:00,2018-07-01 00:00:00
715,707,2017-11-26 15:54:09,2018-07-01 00:00:00,2018-07-01 00:00:00
726,716,2012-11-16 00:12:00,2018-07-01 00:00:00,2018-07-01 00:00:00
710,716,2012-11-16 01:53:31,2018-07-01 00:00:00,2018-07-01 00:00:00
712,716,2012-11-24 14:10:52,2018-07-01 00:00:00,2018-07-01 00:00:00
713,716,2012-11-24 15:27:04,2018-07-01 00:00:00,2018-07-01 00:00:00
727,716,2012-11-27 12:14:14,2018-07-01 00:00:00,2018-07-01 00:00:00
717,716,2012-12-02 01:09:40,2018-07-01 00:00:00,2018-07-01 00:00:00
714,716,2012-12-07 01:24:51,2018-07-01 00:00:00,2018-07-01 00:00:00
726,716,2012-12-07 13:31:31,2018-07-01 00:00:00,2018-07-01 00:00:00
722,716,2013-01-10 23:47:48,2018-07-01 00:00:00,2018-07-01 00:00:00
714,716,2013-01-14 03:52:14,2018-07-01 00:00:00,2018-07-01 00:00:00
720,716,2013-01-22 06:09:45,2018-07-01 00:00:00,2018-07-01 00:00:00
728,716,2013-01-24 19:56:55,2018-07-01 00:00:00,2018-07-01 00:00:00
720,716,2013-01-30 08:34:43,2018-07-01 00:00:00,2018-07-01 00:00:00
710,716,2013-01-30 16:15:20,2018-07-01 00:00:00,2018-07-01 00:00:00
711,716,2013-02-20 07:53:28,2018-07-01 00:00:00,2018-07-01 00:00:00
715,716,2017-11-26 15:54:10,2018-07-01 00:00:00,2018-07-01 00:00:00
710,706,2012-11-16 01:49:18,2018-07-01 00:00:00,2018-07-01 00:00:00
714,706,2012-11-25 03:44:04,2018-07-01 00:00:00,2018-07-01 00:00:00
710,706,2012-11-25 04:30:31,2018-07-01 00:00:00,2018-07-01 00:00:00
711,706,2013-02-20 07:50:46,2018-07-01 00:00:00,2018-07-01 00:00:00
715,706,2017-11-26 15:54:11,2018-07-01 00:00:00,2018-07-01 00:00:00
729,708,2012-11-18 02:52:14,2018-07-01 00:00:00,2018-07-01 00:00:00
729,708,2012-11-18 02:55:44,2018-07-01 00:00:00,2018-07-01 00:00:00
713,708,2012-11-21 12:29:57,2018-07-01 00:00:00,2018-07-01 00:00:00
729,708,2012-11-21 14:07:39,2018-07-01 00:00:00,2018-07-01 00:00:00
713,708,2012-11-21 16:20:42,2018-07-01 00:00:00,2018-07-01 00:00:00
729,708,2012-11-22 02:41:59,2018-07-01 00:00:00,2018-07-01 00:00:00
710,708,2012-11-26 04:39:02,2018-07-01 00:00:00,2018-07-01 00:00:00
711,708,2013-02-20 07:49:19,2018-07-01 00:00:00,2018-07-01 00:00:00
710,703,2012-11-26 04:43:35,2018-07-01 00:00:00,2018-07-01 00:00:00
711,703,2013-02-20 07:50:29,2018-07-01 00:00:00,2018-07-01 00:00:00
715,703,2017-11-26 14:12:23,2018-07-01 00:00:00,2018-07-01 00:00:00
715,703,2017-11-26 15:54:25,2018-07-01 00:00:00,2018-07-01 00:00:00
710,704,2012-11-26 04:46:39,2018-07-01 00:00:00,2018-07-01 00:00:00
728,704,2012-12-01 23:34:17,2018-07-01 00:00:00,2018-07-01 00:00:00
711,704,2013-02-20 07:50:39,2018-07-01 00:00:00,2018-07-01 00:00:00
715,704,2017-11-26 15:54:26,2018-07-01 00:00:00,2018-07-01 00:00:00
730,711,2012-11-28 17:50:42,2018-07-01 00:00:00,2018-07-01 00:00:00
731,711,2012-11-28 18:32:50,2018-07-01 00:00:00,2018-07-01 00:00:00
726,711,2012-11-28 18:42:44,2018-07-01 00:00:00,2018-07-01 00:00:00
726,711,2012-11-28 18:45:00,2018-07-01 00:00:00,2018-07-01 00:00:00
732,711,2012-11-28 18:54:33,2018-07-01 00:00:00,2018-07-01 00:00:00
733,711,2012-11-28 19:06:32,2018-07-01 00:00:00,2018-07-01 00:00:00
722,711,2012-11-28 19:43:59,2018-07-01 00:00:00,2018-07-01 00:00:00
730,711,2012-11-28 20:56:26,2018-07-01 00:00:00,2018-07-01 00:00:00
734,711,2012-11-28 20:58:17,2018-07-01 00:00:00,2018-07-01 00:00:00
730,711,2012-11-28 20:59:47,2018-07-01 00:00:00,2018-07-01 00:00:00
735,711,2012-11-29 11:11:28,2018-07-01 00:00:00,2018-07-01 00:00:00
722,711,2012-11-29 11:48:55,2018-07-01 00:00:00,2018-07-01 00:00:00
730,711,2012-11-29 16:26:52,2018-07-01 00:00:00,2018-07-01 00:00:00
714,711,2012-11-30 16:41:10,2018-07-01 00:00:00,2018-07-01 00:00:00
717,711,2012-12-02 01:20:05,2018-07-01 00:00:00,2018-07-01 00:00:00
717,711,2012-12-02 01:25:00,2018-07-01 00:00:00,2018-07-01 00:00:00
714,711,2012-12-02 08:29:09,2018-07-01 00:00:00,2018-07-01 00:00:00
736,711,2012-12-04 14:12:38,2018-07-01 00:00:00,2018-07-01 00:00:00
737,711,2012-12-04 19:42:50,2018-07-01 00:00:00,2018-07-01 00:00:00
714,711,2012-12-19 03:53:43,2018-07-01 00:00:00,2018-07-01 00:00:00
711,711,2013-02-20 07:52:11,2018-07-01 00:00:00,2018-07-01 00:00:00
715,711,2017-11-26 15:54:29,2018-07-01 00:00:00,2018-07-01 00:00:00
726,717,2012-11-28 18:58:46,2018-07-01 00:00:00,2018-07-01 00:00:00
710,717,2012-11-30 00:56:23,2018-07-01 00:00:00,2018-07-01 00:00:00
712,717,2012-12-01 02:29:14,2018-07-01 00:00:00,2018-07-01 00:00:00
726,717,2012-12-01 15:44:14,2018-07-01 00:00:00,2018-07-01 00:00:00
712,717,2012-12-01 18:09:07,2018-07-01 00:00:00,2018-07-01 00:00:00
714,717,2012-12-07 01:28:56,2018-07-01 00:00:00,2018-07-01 00:00:00
726,717,2012-12-07 13:30:48,2018-07-01 00:00:00,2018-07-01 00:00:00
728,717,2013-01-24 19:57:19,2018-07-01 00:00:00,2018-07-01 00:00:00
720,717,2013-01-30 08:34:53,2018-07-01 00:00:00,2018-07-01 00:00:00
710,717,2013-01-30 16:16:47,2018-07-01 00:00:00,2018-07-01 00:00:00
711,717,2013-02-20 07:53:31,2018-07-01 00:00:00,2018-07-01 00:00:00
715,717,2017-11-26 15:54:30,2018-07-01 00:00:00,2018-07-01 00:00:00
728,710,2012-12-02 00:02:16,2018-07-01 00:00:00,2018-07-01 00:00:00
713,710,2012-12-02 00:07:43,2018-07-01 00:00:00,2018-07-01 00:00:00
732,710,2012-12-02 16:44:38,2018-07-01 00:00:00,2018-07-01 00:00:00
738,710,2012-12-06 01:06:17,2018-07-01 00:00:00,2018-07-01 00:00:00
714,710,2012-12-07 01:23:24,2018-07-01 00:00:00,2018-07-01 00:00:00
714,710,2012-12-07 01:23:38,2018-07-01 00:00:00,2018-07-01 00:00:00
711,710,2013-02-20 07:52:15,2018-07-01 00:00:00,2018-07-01 00:00:00
715,710,2017-11-26 15:54:37,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2012-12-16 16:21:16,2018-07-01 00:00:00,2018-07-01 00:00:00
722,834,2012-12-16 19:24:56,2018-07-01 00:00:00,2018-07-01 00:00:00
710,834,2012-12-17 04:51:01,2018-07-01 00:00:00,2018-07-01 00:00:00
713,834,2012-12-17 23:27:31,2018-07-01 00:00:00,2018-07-01 00:00:00
714,834,2012-12-19 03:44:45,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2012-12-19 12:32:13,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2012-12-20 20:53:09,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2012-12-21 08:57:57,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2012-12-21 10:06:08,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2012-12-23 21:14:39,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2012-12-23 22:30:33,2018-07-01 00:00:00,2018-07-01 00:00:00
714,834,2012-12-24 02:39:39,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2012-12-24 11:30:59,2018-07-01 00:00:00,2018-07-01 00:00:00
714,834,2012-12-26 21:38:08,2018-07-01 00:00:00,2018-07-01 00:00:00
712,834,2012-12-26 23:57:23,2018-07-01 00:00:00,2018-07-01 00:00:00
713,834,2012-12-27 01:18:32,2018-07-01 00:00:00,2018-07-01 00:00:00
714,834,2012-12-27 16:45:01,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2012-12-28 14:42:03,2018-07-01 00:00:00,2018-07-01 00:00:00
714,834,2012-12-28 20:38:28,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2012-12-29 20:54:01,2018-07-01 00:00:00,2018-07-01 00:00:00
740,834,2012-12-31 11:50:32,2018-07-01 00:00:00,2018-07-01 00:00:00
717,834,2013-01-21 13:28:49,2018-07-01 00:00:00,2018-07-01 00:00:00
717,834,2013-01-21 13:29:59,2018-07-01 00:00:00,2018-07-01 00:00:00
714,834,2013-01-23 00:34:20,2018-07-01 00:00:00,2018-07-01 00:00:00
741,834,2013-02-02 20:17:04,2018-07-01 00:00:00,2018-07-01 00:00:00
742,834,2013-02-09 23:01:12,2018-07-01 00:00:00,2018-07-01 00:00:00
714,834,2013-02-10 03:14:28,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2013-02-10 17:23:14,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2013-02-10 17:28:28,2018-07-01 00:00:00,2018-07-01 00:00:00
743,834,2013-02-14 19:50:12,2018-07-01 00:00:00,2018-07-01 00:00:00
744,834,2013-02-17 15:21:52,2018-07-01 00:00:00,2018-07-01 00:00:00
711,834,2013-02-20 06:19:06,2018-07-01 00:00:00,2018-07-01 00:00:00
745,834,2013-02-22 18:35:54,2018-07-01 00:00:00,2018-07-01 00:00:00
745,834,2013-02-23 22:16:16,2018-07-01 00:00:00,2018-07-01 00:00:00
714,834,2013-02-24 05:23:46,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2013-03-19 16:48:09,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2013-03-22 21:33:22,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2013-03-30 13:20:12,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2013-03-30 15:11:36,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2013-03-30 15:26:39,2018-07-01 00:00:00,2018-07-01 00:00:00
746,834,2013-04-15 12:50:51,2018-07-01 00:00:00,2018-07-01 00:00:00
746,834,2013-04-15 12:50:58,2018-07-01 00:00:00,2018-07-01 00:00:00
746,834,2013-04-17 13:57:54,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2013-05-10 20:32:02,2018-07-01 00:00:00,2018-07-01 00:00:00
714,834,2013-05-10 21:05:53,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2013-05-11 00:53:29,2018-07-01 00:00:00,2018-07-01 00:00:00
714,834,2013-05-11 01:50:30,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2013-05-11 09:40:51,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2013-05-14 14:30:33,2018-07-01 00:00:00,2018-07-01 00:00:00
714,834,2013-05-14 17:24:05,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2013-05-14 20:26:53,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2013-05-14 20:30:03,2018-07-01 00:00:00,2018-07-01 00:00:00
747,834,2013-05-15 01:00:36,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2013-05-15 16:11:27,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2013-05-18 20:22:02,2018-07-01 00:00:00,2018-07-01 00:00:00
714,834,2013-05-20 01:29:01,2018-07-01 00:00:00,2018-07-01 00:00:00
739,834,2013-06-15 10:05:20,2018-07-01 00:00:00,2018-07-01 00:00:00
747,834,2013-07-07 14:01:50,2018-07-01 00:00:00,2018-07-01 00:00:00
747,834,2013-07-07 22:01:37,2018-07-01 00:00:00,2018-07-01 00:00:00
725,834,2013-10-03 06:54:12,2018-07-01 00:00:00,2018-07-01 00:00:00
715,834,2017-11-26 15:54:51,2018-07-01 00:00:00,2018-07-01 00:00:00
713,714,2012-12-27 01:20:26,2018-07-01 00:00:00,2018-07-01 00:00:00
748,714,2012-12-27 01:26:00,2018-07-01 00:00:00,2018-07-01 00:00:00
749,714,2012-12-27 01:47:04,2018-07-01 00:00:00,2018-07-01 00:00:00
749,714,2012-12-27 12:30:31,2018-07-01 00:00:00,2018-07-01 00:00:00
749,714,2012-12-27 12:31:23,2018-07-01 00:00:00,2018-07-01 00:00:00
749,714,2012-12-27 12:32:44,2018-07-01 00:00:00,2018-07-01 00:00:00
749,714,2012-12-27 18:05:02,2018-07-01 00:00:00,2018-07-01 00:00:00
749,714,2012-12-28 08:34:45,2018-07-01 00:00:00,2018-07-01 00:00:00
749,714,2012-12-28 08:35:02,2018-07-01 00:00:00,2018-07-01 00:00:00
749,714,2012-12-28 12:35:02,2018-07-01 00:00:00,2018-07-01 00:00:00
749,714,2012-12-28 13:19:11,2018-07-01 00:00:00,2018-07-01 00:00:00
749,714,2012-12-28 13:24:26,2018-07-01 00:00:00,2018-07-01 00:00:00
749,714,2012-12-28 13:57:11,2018-07-01 00:00:00,2018-07-01 00:00:00
749,714,2012-12-28 14:14:54,2018-07-01 00:00:00,2018-07-01 00:00:00
713,714,2012-12-28 17:03:59,2018-07-01 00:00:00,2018-07-01 00:00:00
750,714,2012-12-29 17:39:42,2018-07-01 00:00:00,2018-07-01 00:00:00
